name,longitude,latitude,source,index
滇池·南郡,102.658564,24.97132,2,715
众聚园火锅店,102.680873,25.083294,2,716
康泰园,102.668412,25.004908,2,717
昆明市五华区瑞和实验学校,102.659665,25.068288,2,718
百年·明日城市,102.681564,25.07642,2,719
聂耳墓,102.640183,24.964331,2,720
正宗兰州手拉面(五华区海源流动人口卫生服务站东北),102.656741,25.091043,2,721
小小饮吧经学院店,102.657553,25.091997,2,722
海埂竹苑,102.66911,24.984279,2,723
红色农家印象,102.768052,24.99647,2,724
昆明市煌达实验学校,102.650054,25.069136,2,725
水逸康桥(西南门),102.66238,25.082039,2,726
盘龙区龙泉街道办事处兴龙卫生室,102.75521,25.128535,2,727
东航工程技术公司昆明维修基地,102.747846,24.999999,2,728
阿特拉斯·科普柯压缩机总代理,102.768463,24.994205,2,729
云南农业大学游泳池,102.758376,25.137232,2,731
香港百世德咖啡,102.748227,25.003114,2,732
中国银行昆明市团源支行,102.670309,25.069444,2,733
西山高原明珠,102.621938,24.994407,2,735
茨坝印象,102.749397,25.164767,2,736
颐和会馆,102.666908,24.979255,2,737
